weekid,pop,spotify_track_duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,key_1.0,key_10.0,key_11.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,mode_True
1998-05-23,0.14285714285714285,0.559791843267346,0.32670690258540186,-0.5370602197612463,0.027733258670081713,0.45039959073496105,0.29763849987767216,0.4079458978805246,0.5430384108591414,-0.6959236580422459,0.7785107032798384,-0.5400143529375114,0.3438747731755497,0.12815036882218525,-0.6429765462763702,0.6306226918547888,-0.31730612097063043,0.07235276338482359,0.8294499931305593,0.17482079961762811,0.5617467395892881,-0.4952867384912797,-0.5320997194285073,-0.7247639317902047
1998-05-30,0.15584415584415584,0.6827429156999942,0.43186349736779883,-0.5739118168262198,0.062261738416196914,0.3571728042037694,0.3021243108734284,0.3422584802818657,0.79938375713881,-0.7173510715511697,0.7484316845669958,-0.4743203933518694,0.25939767395951696,0.0769208392561894,-0.6429765462763702,0.5308310984164559,-0.31730612097063043,0.028420484297474114,0.7032307843006745,0.10945664525482314,1.0377084723916723,-0.4952867384912797,-0.5320997194285073,-0.8717308507440911
1998-06-06,0.16883116883116883,0.7410499946795838,0.44614725823152307,-0.4843284001380436,0.09823860323246494,0.2559519826505003,0.4221336001055725,0.28821894437699913,0.8503435600443119,-0.5745320979891012,0.5588661917238752,-0.4187331967794015,0.6168007860273478,0.03357277577726991,-0.6429765462763702,0.4463920578147899,-0.31730612097063043,-0.008752982622590746,0.5964299152907723,0.054148514640142136,0.9034628554474101,-0.4952867384912797,-0.5320997194285073,-0.9960874744743027
1998-06-13,0.1794871794871795,0.7067781871416933,0.5679055552926797,-0.3378186180473209,0.1318360921663291,0.15584065646890824,0.31813715294646283,0.2404673688284005,0.743781367033156,-0.35475202828606156,0.4481466531768794,-0.3710870282887148,0.5248971286384769,-0.0035827072046611826,-0.6429765462763702,0.3740157372990759,-0.31730612097063043,-0.04061595426836072,1.099919726337455,0.006741545541843992,0.7883951837808995,-0.4952867384912797,-0.5320997194285073,-0.8255412476442984
1998-06-20,0.18421052631578946,0.7067781871416933,0.5679055552926797,-0.3378186180473191,0.1318360921663294,0.15584065646890824,0.31813715294646283,0.2404673688284005,0.7437813670331554,-0.35475202828606156,0.4481466531768794,-0.3710870282887148,0.5248971286384769,-0.0035827072046611826,-0.6429765462763702,0.3740157372990759,-0.31730612097063043,-0.04061595426836072,1.099919726337455,0.006741545541843992,0.7883951837808995,-0.4952867384912797,-0.5320997194285073,-0.8255412476442984
1998-06-27,0.2077922077922078,0.5212338530274242,0.6565215022370384,-0.24616061450169738,0.19121957400159695,0.2013460131283419,0.2139829705903024,0.1628710585619277,0.47690915632397335,-0.02742708080513463,0.3191587080480697,-0.293662004491347,0.375553685381562,-0.06396036705029909,-0.6429765462763702,0.6680445393941635,-0.31730612097063043,-0.09239328319273682,1.3974364328650404,-0.07029477924289035,0.6014102173228201,-0.4952867384912797,-0.5320997194285073,-1.0333944615933663
1998-07-04,0.18666666666666668,0.5620072084463152,0.9344160011511219,-0.10075703043011583,0.2769529683381959,0.5394326348056656,0.1873801137359505,0.24077151456308374,-0.09141019242914247,0.3413991892602867,0.2768914886285528,0.2483131620902163,0.5248971286384769,-0.0035827072046611826,-0.6429765462763702,0.3740157372990759,-0.31730612097063043,-0.4548345856633697,1.099919726337455,0.006741545541843992,1.2870217610024448,-0.4952867384912797,-0.5320997194285073,-0.8255412476442984
1998-07-11,0.18421052631578946,0.5620072084463152,0.9344160011511219,-0.10075703043011763,0.2769529683381959,0.5394326348056656,0.1873801137359505,0.24077151456308374,-0.09141019242914276,0.3413991892602851,0.2768914886285528,0.2483131620902163,0.5248971286384769,-0.0035827072046611826,-0.6429765462763702,0.3740157372990759,-0.31730612097063043,-0.4548345856633697,1.099919726337455,0.006741545541843992,1.2870217610024448,-0.4952867384912797,-0.5320997194285073,-0.8255412476442984
1998-07-18,0.1780821917808219,0.6463442871825946,0.9139731874379009,-0.11139440936165733,0.2848483124744351,0.6166755191941741,0.29429863680011015,0.2885464859374272,-0.025445942806552282,0.1956156126111225,0.06588225251365,0.2483131620902163,0.6168007860273478,0.03357277577726991,-0.6429765462763702,0.4463920578147899,-0.31730612097063043,-0.4548345856633697,0.5964299152907723,0.054148514640142136,1.440445323224459,-0.4952867384912797,-0.5320997194285073,-0.6976315775217948
1998-07-25,0.16455696202531644,0.6463442871825946,0.9139731874379009,-0.11139440936165733,0.28484831247443476,0.6166755191941741,0.29429863680011015,0.2885464859374272,-0.02544594280655258,0.19561561261112329,0.06588225251365,0.2483131620902163,0.6168007860273478,0.03357277577726991,-0.6429765462763702,0.4463920578147899,-0.31730612097063043,-0.4548345856633697,0.5964299152907723,0.054148514640142136,1.440445323224459,-0.4952867384912797,-0.5320997194285073,-0.6976315775217948
1998-08-01,0.14666666666666667,0.7799611740538083,0.9028225617761463,0.003512036850712564,0.17129795206824733,0.21646028262902536,0.31159435630891347,0.41015550398121065,0.07725311478196219,0.2396540113112046,-0.414871178029741,0.2483131620902163,0.3438747731755497,0.12815036882218525,-0.6429765462763702,0.03187313122479221,-0.31730612097063043,-0.4548345856633697,0.8294499931305593,0.17482079961762811,1.8309780270623124,-0.4952867384912797,-0.5320997194285073,-1.0774845372795323
1998-08-08,0.11842105263157894,0.43334468238559826,0.9877944591800852,-0.05104640339709679,0.3375465716861745,0.1508871518802075,0.2051963344603262,-0.36256165703729665,0.026043971119676088,0.344157830448698,-0.7724896517733474,0.2483131620902163,-0.05035168983260299,0.2647624476648407,-0.6429765462763702,0.16492858914256917,-0.31730612097063043,-0.4548345856633697,1.1660345500102516,-0.6095490527360309,2.3950808214947674,-0.4952867384912797,-0.5320997194285073,-1.1950580724426416
1998-08-15,0.1282051282051282,0.47007914721987193,0.9896115981768153,-0.10238392367846902,0.2408264139099526,0.25654249093096304,0.1808357348017536,-0.35533328344950627,-0.08785061216648983,0.3384782750607906,-0.8847568733289566,0.2483131620902163,0.44524729223478904,0.18962580430138026,-0.6429765462763702,0.0917480872877919,-0.31730612097063043,-0.4548345856633697,0.980913043726421,-0.6095490527360309,2.0848242845569174,-0.4952867384912797,-0.5320997194285073,-1.3243889611220616
1998-08-22,0.12195121951219512,0.47007914721987193,0.9896115981768164,-0.10238392367846902,0.2408264139099532,0.25654249093096304,0.1808357348017536,-0.35533328344950627,-0.08785061216648983,0.3384782750607906,-0.8847568733289566,0.2483131620902163,0.44524729223478904,0.18962580430138026,-0.6429765462763702,0.0917480872877919,-0.31730612097063043,-0.4548345856633697,0.980913043726421,-0.6095490527360309,2.0848242845569174,-0.4952867384912797,-0.5320997194285073,-1.3243889611220616
1998-08-29,0.11764705882352941,0.47007914721987193,0.9896115981768153,-0.10238392367846902,0.2408264139099532,0.25654249093096304,0.1808357348017536,-0.35533328344950627,-0.08785061216648954,0.33847827506079137,-0.8847568733289547,0.2483131620902163,0.44524729223478904,0.18962580430138026,-0.6429765462763702,0.0917480872877919,-0.31730612097063043,-0.4548345856633697,0.980913043726421,-0.6095490527360309,2.0848242845569174,-0.4952867384912797,-0.5320997194285073,-1.3243889611220616
1998-09-05,0.125,0.47007914721987193,0.9896115981768153,-0.10238392367846902,0.2408264139099532,0.25654249093096304,0.1808357348017536,-0.35533328344950627,-0.08785061216648954,0.33847827506079137,-0.8847568733289547,0.2483131620902163,0.44524729223478904,0.18962580430138026,-0.6429765462763702,0.0917480872877919,-0.31730612097063043,-0.4548345856633697,0.980913043726421,-0.6095490527360309,2.0848242845569174,-0.4952867384912797,-0.5320997194285073,-1.3243889611220616
